cve_id,cwe,cvss_v31_base_score,cvss_v31_exploitability_score,cvss_v31_impact_score,cvss_v2_base_score,cvss_v2_exploitability_score,cvss_v2_impact_score,fuente_cisa,fuente_nuclei
CVE-2022-28987,SIN_CWE,,,,,,,False,True
CVE-2022-29004,SIN_CWE,,,,,,,False,True
CVE-2022-29005,SIN_CWE,,,,,,,False,True
CVE-2022-29006,SIN_CWE,,,,,,,False,True
CVE-2022-29007,SIN_CWE,,,,,,,False,True
CVE-2022-29009,SIN_CWE,,,,,,,False,True
CVE-2022-29013,SIN_CWE,,,,,,,False,True
CVE-2022-29014,SIN_CWE,,,,,,,False,True
CVE-2022-29078,SIN_CWE,,,,,,,False,True
CVE-2022-29081,SIN_CWE,,,,,,,False,True
CVE-2022-29153,SIN_CWE,,,,,,,False,True
CVE-2022-29272,SIN_CWE,,,,,,,False,True
CVE-2022-29298,SIN_CWE,,,,,,,False,True
CVE-2022-29299,SIN_CWE,,,,,,,False,True
CVE-2022-29301,SIN_CWE,,,,,,,False,True
CVE-2022-29303,SIN_CWE,,,,,,,True,True
CVE-2022-29316,SIN_CWE,,,,,,,False,True
CVE-2022-29349,SIN_CWE,,,,,,,False,True
CVE-2022-29383,SIN_CWE,,,,,,,False,True
CVE-2022-29455,SIN_CWE,,,,,,,False,True
CVE-2022-29464,SIN_CWE,,,,,,,True,True
CVE-2022-29495,SIN_CWE,,,,,,,False,True
CVE-2022-29499,SIN_CWE,,,,,,,True,False
CVE-2022-29548,SIN_CWE,,,,,,,False,True
CVE-2022-29775,SIN_CWE,,,,,,,False,True
CVE-2022-30073,SIN_CWE,,,,,,,False,True
CVE-2022-30190,SIN_CWE,,,,,,,True,False
CVE-2022-30333,SIN_CWE,,,,,,,True,False
CVE-2022-3038,SIN_CWE,,,,,,,True,False
CVE-2022-30489,SIN_CWE,,,,,,,False,True
CVE-2022-30512,SIN_CWE,,,,,,,False,True
CVE-2022-30513,SIN_CWE,,,,,,,False,True
CVE-2022-30514,SIN_CWE,,,,,,,False,True
CVE-2022-30525,SIN_CWE,,,,,,,True,True
CVE-2022-3062,SIN_CWE,,,,,,,False,True
CVE-2022-3075,SIN_CWE,,,,,,,True,False
CVE-2022-30776,SIN_CWE,,,,,,,False,True
CVE-2022-30777,SIN_CWE,,,,,,,False,True
CVE-2022-31101,SIN_CWE,,,,,,,False,True
CVE-2022-31126,SIN_CWE,,,,,,,False,True
CVE-2022-31137,SIN_CWE,,,,,,,False,True
CVE-2022-31161,SIN_CWE,,,,,,,False,True
CVE-2022-31181,SIN_CWE,,,,,,,False,True
CVE-2022-31199,SIN_CWE,,,,,,,True,False
CVE-2022-3124,SIN_CWE,,,,,,,False,True
CVE-2022-31260,SIN_CWE,,,,,,,False,True
CVE-2022-31268,SIN_CWE,,,,,,,False,True
CVE-2022-31269,SIN_CWE,,,,,,,False,True
CVE-2022-31299,SIN_CWE,,,,,,,False,True
CVE-2022-31373,SIN_CWE,,,,,,,False,True
CVE-2022-3142,SIN_CWE,,,,,,,False,True
CVE-2022-31470,SIN_CWE,,,,,,,False,True
CVE-2022-31474,SIN_CWE,,,,,,,False,True
CVE-2022-31499,SIN_CWE,,,,,,,False,True
CVE-2022-31656,SIN_CWE,,,,,,,False,True
CVE-2022-31678,SIN_CWE,,,,,,,False,True
CVE-2022-31704,SIN_CWE,,,,,,,False,True
CVE-2022-31706,SIN_CWE,,,,,,,False,True
CVE-2022-31711,SIN_CWE,,,,,,,False,True
CVE-2022-31793,SIN_CWE,,,,,,,False,True
CVE-2022-31798,SIN_CWE,,,,,,,False,True
CVE-2022-31814,SIN_CWE,,,,,,,False,True
CVE-2022-31845,SIN_CWE,,,,,,,False,True
CVE-2022-31846,SIN_CWE,,,,,,,False,True
CVE-2022-31847,SIN_CWE,,,,,,,False,True
CVE-2022-31854,SIN_CWE,,,,,,,False,True
CVE-2022-31974,SIN_CWE,,,,,,,False,True
CVE-2022-31975,SIN_CWE,,,,,,,False,True
CVE-2022-31976,SIN_CWE,,,,,,,False,True
CVE-2022-31977,SIN_CWE,,,,,,,False,True
CVE-2022-31978,SIN_CWE,,,,,,,False,True
CVE-2022-31984,SIN_CWE,,,,,,,False,True
CVE-2022-32007,SIN_CWE,,,,,,,False,True
CVE-2022-32015,SIN_CWE,,,,,,,False,True
CVE-2022-32018,SIN_CWE,,,,,,,False,True
CVE-2022-32022,SIN_CWE,,,,,,,False,True
CVE-2022-32024,SIN_CWE,,,,,,,False,True
CVE-2022-32025,SIN_CWE,,,,,,,False,True
CVE-2022-32026,SIN_CWE,,,,,,,False,True
CVE-2022-32028,SIN_CWE,,,,,,,False,True
CVE-2022-32094,SIN_CWE,,,,,,,False,True
CVE-2022-32195,SIN_CWE,,,,,,,False,True
CVE-2022-3236,SIN_CWE,,,,,,,True,True
CVE-2022-32409,SIN_CWE,,,,,,,False,True
CVE-2022-3242,SIN_CWE,,,,,,,False,True
CVE-2022-32429,SIN_CWE,,,,,,,False,True
CVE-2022-32430,SIN_CWE,,,,,,,False,True
CVE-2022-32444,SIN_CWE,,,,,,,False,True
CVE-2022-3254,SIN_CWE,,,,,,,False,True
CVE-2022-32770,SIN_CWE,,,,,,,False,True
CVE-2022-32771,SIN_CWE,,,,,,,False,True
CVE-2022-32772,SIN_CWE,,,,,,,False,True
CVE-2022-32893,SIN_CWE,,,,,,,True,False
CVE-2022-32894,SIN_CWE,,,,,,,True,False
CVE-2022-32917,SIN_CWE,,,,,,,True,False
CVE-2022-33119,SIN_CWE,,,,,,,False,True
CVE-2022-33174,SIN_CWE,,,,,,,False,True
CVE-2022-33198,SIN_CWE,,,,,,,False,True
CVE-2022-33891,SIN_CWE,,,,,,,True,True
CVE-2022-33901,SIN_CWE,,,,,,,False,True
CVE-2022-33965,SIN_CWE,,,,,,,False,True
CVE-2022-34045,SIN_CWE,,,,,,,False,True
CVE-2022-34046,SIN_CWE,,,,,,,False,True
CVE-2022-34047,SIN_CWE,,,,,,,False,True
CVE-2022-34048,SIN_CWE,,,,,,,False,True
CVE-2022-34049,SIN_CWE,,,,,,,False,True
CVE-2022-34093,SIN_CWE,,,,,,,False,True
CVE-2022-34094,SIN_CWE,,,,,,,False,True
CVE-2022-34121,SIN_CWE,,,,,,,False,True
CVE-2022-34267,SIN_CWE,,,,,,,False,True
CVE-2022-34305,SIN_CWE,,,,,,,False,True
CVE-2022-34328,SIN_CWE,,,,,,,False,True
CVE-2022-34487,SIN_CWE,,,,,,,False,True
CVE-2022-34534,SIN_CWE,,,,,,,False,True
CVE-2022-34576,SIN_CWE,,,,,,,False,True
CVE-2022-34590,SIN_CWE,,,,,,,False,True
CVE-2022-34713,SIN_CWE,,,,,,,True,False
CVE-2022-34753,SIN_CWE,,,,,,,False,True
CVE-2022-3477,SIN_CWE,,,,,,,False,True
CVE-2022-3481,SIN_CWE,,,,,,,False,True
CVE-2022-3484,SIN_CWE,,,,,,,False,True
CVE-2022-3506,SIN_CWE,,,,,,,False,True
CVE-2022-35151,SIN_CWE,,,,,,,False,True
CVE-2022-35405,SIN_CWE,,,,,,,True,True
CVE-2022-35413,SIN_CWE,,,,,,,False,True
CVE-2022-35416,SIN_CWE,,,,,,,False,True
CVE-2022-35493,SIN_CWE,,,,,,,False,True
CVE-2022-35507,SIN_CWE,,,,,,,False,True
CVE-2022-35653,SIN_CWE,,,,,,,False,True
CVE-2022-3578,SIN_CWE,,,,,,,False,True
CVE-2022-3590,SIN_CWE,,,,,,,False,True
CVE-2022-35914,SIN_CWE,,,,,,,True,True
CVE-2022-36446,SIN_CWE,,,,,,,False,True
CVE-2022-36537,SIN_CWE,,,,,,,True,True
CVE-2022-36553,SIN_CWE,,,,,,,False,True
CVE-2022-36642,SIN_CWE,,,,,,,False,True
CVE-2022-36804,SIN_CWE,,,,,,,True,True
CVE-2022-36883,SIN_CWE,,,,,,,False,True
CVE-2022-36923,SIN_CWE,,,,,,,False,True
CVE-2022-37042,SIN_CWE,,,,,,,True,True
CVE-2022-37055,SIN_CWE,,,,,,,True,False
CVE-2022-37061,SIN_CWE,,,,,,,False,True
CVE-2022-37122,SIN_CWE,,,,,,,False,True
CVE-2022-37153,SIN_CWE,,,,,,,False,True
CVE-2022-37190,SIN_CWE,,,,,,,False,True
CVE-2022-37191,SIN_CWE,,,,,,,False,True
CVE-2022-3723,SIN_CWE,,,,,,,True,False
CVE-2022-37299,SIN_CWE,,,,,,,False,True
CVE-2022-3766,SIN_CWE,,,,,,,False,True
CVE-2022-3768,SIN_CWE,,,,,,,False,True
CVE-2022-37932,SIN_CWE,,,,,,,False,True
CVE-2022-37969,SIN_CWE,,,,,,,True,False
CVE-2022-3800,SIN_CWE,,,,,,,False,True
CVE-2022-38028,SIN_CWE,,,,,,,True,False
CVE-2022-3805,SIN_CWE,,,,,,,False,True
CVE-2022-38130,SIN_CWE,,,,,,,False,True
CVE-2022-38131,SIN_CWE,,,,,,,False,True
CVE-2022-38181,SIN_CWE,,,,,,,True,False
CVE-2022-38295,SIN_CWE,,,,,,,False,True
CVE-2022-38296,SIN_CWE,,,,,,,False,True
CVE-2022-38322,SIN_CWE,,,,,,,False,True
CVE-2022-38463,SIN_CWE,,,,,,,False,True
CVE-2022-38467,SIN_CWE,,,,,,,False,True
CVE-2022-38553,SIN_CWE,,,,,,,False,True
CVE-2022-38627,SIN_CWE,,,,,,,False,True
CVE-2022-38637,SIN_CWE,,,,,,,False,True
CVE-2022-3869,SIN_CWE,,,,,,,False,True
CVE-2022-38794,SIN_CWE,,,,,,,False,True
CVE-2022-38812,SIN_CWE,,,,,,,False,True
CVE-2022-38817,SIN_CWE,,,,,,,False,True
CVE-2022-38840,SIN_CWE,,,,,,,False,True
CVE-2022-38870,SIN_CWE,,,,,,,False,True
CVE-2022-39048,SIN_CWE,,,,,,,False,True
CVE-2022-3908,SIN_CWE,,,,,,,False,True
CVE-2022-39195,SIN_CWE,,,,,,,False,True
CVE-2022-39197,SIN_CWE,,,,,,,True,False
CVE-2022-3933,SIN_CWE,,,,,,,False,True
CVE-2022-3934,SIN_CWE,,,,,,,False,True
CVE-2022-3980,SIN_CWE,,,,,,,False,True
CVE-2022-3982,SIN_CWE,,,,,,,False,True
CVE-2022-39952,SIN_CWE,,,,,,,False,True
CVE-2022-39960,SIN_CWE,,,,,,,False,True
CVE-2022-39986,SIN_CWE,,,,,,,False,True
CVE-2022-40022,SIN_CWE,,,,,,,False,True
CVE-2022-40032,SIN_CWE,,,,,,,False,True
CVE-2022-40047,SIN_CWE,,,,,,,False,True
CVE-2022-40083,SIN_CWE,,,,,,,False,True
CVE-2022-40127,SIN_CWE,,,,,,,False,True
CVE-2022-40139,SIN_CWE,,,,,,,True,False
CVE-2022-40359,SIN_CWE,,,,,,,False,True
CVE-2022-40443,SIN_CWE,,,,,,,False,True
CVE-2022-4049,SIN_CWE,,,,,,,False,True
CVE-2022-4050,SIN_CWE,,,,,,,False,True
CVE-2022-4057,SIN_CWE,,,,,,,False,True
CVE-2022-4059,SIN_CWE,,,,,,,False,True
CVE-2022-4060,SIN_CWE,,,,,,,False,True
CVE-2022-40624,SIN_CWE,,,,,,,False,True
CVE-2022-4063,SIN_CWE,,,,,,,False,True
CVE-2022-40684,SIN_CWE,,,,,,,True,True
CVE-2022-40734,SIN_CWE,,,,,,,False,True
CVE-2022-40765,SIN_CWE,,,,,,,True,False
CVE-2022-40799,SIN_CWE,,,,,,,True,False
CVE-2022-40843,SIN_CWE,,,,,,,False,True
CVE-2022-40879,SIN_CWE,,,,,,,False,True
CVE-2022-40881,SIN_CWE,,,,,,,False,True
CVE-2022-41033,SIN_CWE,,,,,,,True,False
CVE-2022-41040,SIN_CWE,,,,,,,True,False
CVE-2022-41049,SIN_CWE,,,,,,,True,False
CVE-2022-41073,SIN_CWE,,,,,,,True,False
CVE-2022-41080,SIN_CWE,,,,,,,True,False
CVE-2022-41082,SIN_CWE,,,,,,,True,False
CVE-2022-41091,SIN_CWE,,,,,,,True,False
CVE-2022-41125,SIN_CWE,,,,,,,True,False
CVE-2022-41128,SIN_CWE,,,,,,,True,False
CVE-2022-4117,SIN_CWE,,,,,,,False,True
CVE-2022-41223,SIN_CWE,,,,,,,True,False
CVE-2022-41328,SIN_CWE,,,,,,,True,False
CVE-2022-4135,SIN_CWE,,,,,,,True,False
CVE-2022-41352,SIN_CWE,,,,,,,True,True
CVE-2022-4140,SIN_CWE,,,,,,,False,True
CVE-2022-41412,SIN_CWE,,,,,,,False,True
CVE-2022-41441,SIN_CWE,,,,,,,False,True
CVE-2022-41473,SIN_CWE,,,,,,,False,True
CVE-2022-41678,SIN_CWE,,,,,,,False,True
CVE-2022-41697,SIN_CWE,,,,,,,False,True
CVE-2022-41800,SIN_CWE,,,,,,,False,True
CVE-2022-41840,SIN_CWE,,,,,,,False,True
CVE-2022-42094,SIN_CWE,,,,,,,False,True
CVE-2022-42095,SIN_CWE,,,,,,,False,True
CVE-2022-42096,SIN_CWE,,,,,,,False,True
CVE-2022-42118,SIN_CWE,,,,,,,False,True
CVE-2022-42149,SIN_CWE,,,,,,,False,True
CVE-2022-4223,SIN_CWE,,,,,,,False,True
CVE-2022-42233,SIN_CWE,,,,,,,False,True
CVE-2022-42475,SIN_CWE,,,,,,,True,False
CVE-2022-4260,SIN_CWE,,,,,,,False,True
CVE-2022-4262,SIN_CWE,,,,,,,True,False
CVE-2022-42746,SIN_CWE,,,,,,,False,True
CVE-2022-42747,SIN_CWE,,,,,,,False,True
CVE-2022-42748,SIN_CWE,,,,,,,False,True
CVE-2022-42749,SIN_CWE,,,,,,,False,True
CVE-2022-42827,SIN_CWE,,,,,,,True,False
CVE-2022-42856,SIN_CWE,,,,,,,True,False
CVE-2022-42948,SIN_CWE,,,,,,,True,False
CVE-2022-4295,SIN_CWE,,,,,,,False,True
CVE-2022-4301,SIN_CWE,,,,,,,False,True
CVE-2022-43014,SIN_CWE,,,,,,,False,True
CVE-2022-43015,SIN_CWE,,,,,,,False,True
CVE-2022-43016,SIN_CWE,,,,,,,False,True
CVE-2022-43017,SIN_CWE,,,,,,,False,True
CVE-2022-43018,SIN_CWE,,,,,,,False,True
CVE-2022-4305,SIN_CWE,,,,,,,False,True
CVE-2022-4306,SIN_CWE,,,,,,,False,True
CVE-2022-43140,SIN_CWE,,,,,,,False,True
CVE-2022-43164,SIN_CWE,,,,,,,False,True
CVE-2022-43165,SIN_CWE,,,,,,,False,True
CVE-2022-43166,SIN_CWE,,,,,,,False,True
CVE-2022-43167,SIN_CWE,,,,,,,False,True
CVE-2022-43169,SIN_CWE,,,,,,,False,True
CVE-2022-43170,SIN_CWE,,,,,,,False,True
CVE-2022-43185,SIN_CWE,,,,,,,False,True
CVE-2022-4320,SIN_CWE,,,,,,,False,True
CVE-2022-4321,SIN_CWE,,,,,,,False,True
CVE-2022-4325,SIN_CWE,,,,,,,False,True
CVE-2022-4328,SIN_CWE,,,,,,,False,True
CVE-2022-4375,SIN_CWE,,,,,,,False,True
CVE-2022-43769,SIN_CWE,,,,,,,True,True
CVE-2022-43939,SIN_CWE,,,,,,,True,True
CVE-2022-44290,SIN_CWE,,,,,,,False,True
CVE-2022-44291,SIN_CWE,,,,,,,False,True
CVE-2022-44356,SIN_CWE,,,,,,,False,True
CVE-2022-4447,SIN_CWE,,,,,,,False,True
CVE-2022-44588,SIN_CWE,,,,,,,False,True
CVE-2022-44698,SIN_CWE,,,,,,,True,False
CVE-2022-44877,SIN_CWE,,,,,,,True,True
CVE-2022-44944,SIN_CWE,,,,,,,False,True
CVE-2022-44946,SIN_CWE,,,,,,,False,True
CVE-2022-44947,SIN_CWE,,,,,,,False,True
CVE-2022-44948,SIN_CWE,,,,,,,False,True
CVE-2022-44949,SIN_CWE,,,,,,,False,True
CVE-2022-44950,SIN_CWE,,,,,,,False,True
CVE-2022-44951,SIN_CWE,,,,,,,False,True
CVE-2022-44952,SIN_CWE,,,,,,,False,True
CVE-2022-44957,SIN_CWE,,,,,,,False,True
CVE-2022-45037,SIN_CWE,,,,,,,False,True
CVE-2022-45038,SIN_CWE,,,,,,,False,True
CVE-2022-45269,SIN_CWE,,,,,,,False,True
CVE-2022-45354,SIN_CWE,,,,,,,False,True
CVE-2022-45362,SIN_CWE,,,,,,,False,True
CVE-2022-45365,SIN_CWE,,,,,,,False,True
CVE-2022-45699,SIN_CWE,,,,,,,False,True
CVE-2022-45805,SIN_CWE,,,,,,,False,True
CVE-2022-45808,SIN_CWE,,,,,,,False,True
CVE-2022-45835,SIN_CWE,,,,,,,False,True
CVE-2022-45836,SIN_CWE,,,,,,,False,True
CVE-2022-45917,SIN_CWE,,,,,,,False,True
CVE-2022-45933,SIN_CWE,,,,,,,False,True
CVE-2022-46020,SIN_CWE,,,,,,,False,True
CVE-2022-46071,SIN_CWE,,,,,,,False,True
CVE-2022-46073,SIN_CWE,,,,,,,False,True
CVE-2022-46169,SIN_CWE,,,,,,,True,True
CVE-2022-46381,SIN_CWE,,,,,,,False,True
CVE-2022-46443,SIN_CWE,,,,,,,False,True
CVE-2022-46888,SIN_CWE,,,,,,,False,True
CVE-2022-46934,SIN_CWE,,,,,,,False,True
CVE-2022-47002,SIN_CWE,,,,,,,False,True
CVE-2022-47003,SIN_CWE,,,,,,,False,True
CVE-2022-47075,SIN_CWE,,,,,,,False,True
CVE-2022-47501,SIN_CWE,,,,,,,False,True
CVE-2022-47615,SIN_CWE,,,,,,,False,True
CVE-2022-47945,SIN_CWE,,,,,,,False,True
CVE-2022-47966,SIN_CWE,,,,,,,True,True
CVE-2022-47986,SIN_CWE,,,,,,,True,True
CVE-2022-48012,SIN_CWE,,,,,,,False,True
CVE-2022-48164,SIN_CWE,,,,,,,False,True
CVE-2022-48165,SIN_CWE,,,,,,,False,True
CVE-2022-48166,SIN_CWE,,,,,,,False,True
CVE-2022-48197,SIN_CWE,,,,,,,False,True
CVE-2022-48323,SIN_CWE,,,,,,,False,True
CVE-2022-48503,SIN_CWE,,,,,,,True,False
CVE-2022-48618,SIN_CWE,,,,,,,True,False
CVE-2022-4897,SIN_CWE,,,,,,,False,True
CVE-2022-4940,SIN_CWE,,,,,,,False,True
CVE-2022-4971,SIN_CWE,,,,,,,False,True
CVE-2023-0037,SIN_CWE,,,,,,,False,True
CVE-2023-0099,SIN_CWE,,,,,,,False,True
CVE-2023-0126,SIN_CWE,,,,,,,False,True
CVE-2023-0159,SIN_CWE,,,,,,,False,True
CVE-2023-0236,SIN_CWE,,,,,,,False,True
CVE-2023-0261,SIN_CWE,,,,,,,False,True
CVE-2023-0266,SIN_CWE,,,,,,,True,False
CVE-2023-0297,SIN_CWE,,,,,,,False,True
CVE-2023-0334,SIN_CWE,,,,,,,False,True
CVE-2023-0386,SIN_CWE,,,,,,,True,False
CVE-2023-0448,SIN_CWE,,,,,,,False,True
CVE-2023-0514,SIN_CWE,,,,,,,False,True
CVE-2023-0527,SIN_CWE,,,,,,,False,True
CVE-2023-0552,SIN_CWE,,,,,,,False,True
CVE-2023-0562,SIN_CWE,,,,,,,False,True
CVE-2023-0563,SIN_CWE,,,,,,,False,True
CVE-2023-0600,SIN_CWE,,,,,,,False,True
CVE-2023-0602,SIN_CWE,,,,,,,False,True
CVE-2023-0630,SIN_CWE,,,,,,,False,True
CVE-2023-0669,SIN_CWE,,,,,,,True,True
CVE-2023-0676,SIN_CWE,,,,,,,False,True
CVE-2023-0678,SIN_CWE,,,,,,,False,True
CVE-2023-0777,SIN_CWE,,,,,,,False,True
CVE-2023-0876,SIN_CWE,,,,,,,False,True
CVE-2023-0900,SIN_CWE,,,,,,,False,True
CVE-2023-0942,SIN_CWE,,,,,,,False,True
CVE-2023-0947,SIN_CWE,,,,,,,False,True
CVE-2023-0948,SIN_CWE,,,,,,,False,True
CVE-2023-0968,SIN_CWE,,,,,,,False,True
CVE-2023-1020,SIN_CWE,,,,,,,False,True
CVE-2023-1080,SIN_CWE,,,,,,,False,True
CVE-2023-1119,SIN_CWE,,,,,,,False,True
CVE-2023-1177,SIN_CWE,,,,,,,False,True
CVE-2023-1263,SIN_CWE,,,,,,,False,True
CVE-2023-1315,SIN_CWE,,,,,,,False,True
CVE-2023-1317,SIN_CWE,,,,,,,False,True
CVE-2023-1318,SIN_CWE,,,,,,,False,True
CVE-2023-1362,SIN_CWE,,,,,,,False,True
CVE-2023-1389,SIN_CWE,,,,,,,True,True
CVE-2023-1408,SIN_CWE,,,,,,,False,True
CVE-2023-1434,SIN_CWE,,,,,,,False,True
CVE-2023-1454,SIN_CWE,,,,,,,False,True
CVE-2023-1496,SIN_CWE,,,,,,,False,True
CVE-2023-1546,SIN_CWE,,,,,,,False,True
CVE-2023-1671,SIN_CWE,,,,,,,True,True
CVE-2023-1698,SIN_CWE,,,,,,,False,True
CVE-2023-1719,SIN_CWE,,,,,,,False,True
CVE-2023-1730,SIN_CWE,,,,,,,False,True
CVE-2023-1780,SIN_CWE,,,,,,,False,True
CVE-2023-1835,SIN_CWE,,,,,,,False,True
CVE-2023-1880,SIN_CWE,,,,,,,False,True
CVE-2023-1890,SIN_CWE,,,,,,,False,True
CVE-2023-1892,SIN_CWE,,,,,,,False,True
CVE-2023-1893,SIN_CWE,,,,,,,False,True
CVE-2023-20073,SIN_CWE,,,,,,,False,True
CVE-2023-2009,SIN_CWE,,,,,,,False,True
CVE-2023-20109,SIN_CWE,,,,,,,True,False
CVE-2023-20118,SIN_CWE,,,,,,,True,False
CVE-2023-20198,SIN_CWE,,,,,,,True,True
CVE-2023-2023,SIN_CWE,,,,,,,False,True
CVE-2023-20269,SIN_CWE,,,,,,,True,False
CVE-2023-20273,SIN_CWE,,,,,,,True,False
CVE-2023-2033,SIN_CWE,,,,,,,True,False
CVE-2023-2059,SIN_CWE,,,,,,,False,True
CVE-2023-20864,SIN_CWE,,,,,,,False,True
CVE-2023-20867,SIN_CWE,,,,,,,True,False
CVE-2023-20887,SIN_CWE,,,,,,,True,True
CVE-2023-20888,SIN_CWE,,,,,,,False,True
CVE-2023-20889,SIN_CWE,,,,,,,False,True
CVE-2023-20963,SIN_CWE,,,,,,,True,False
CVE-2023-2122,SIN_CWE,,,,,,,False,True
CVE-2023-21237,SIN_CWE,,,,,,,True,False
CVE-2023-2130,SIN_CWE,,,,,,,False,True
CVE-2023-2136,SIN_CWE,,,,,,,True,False
CVE-2023-21492,SIN_CWE,,,,,,,True,False
CVE-2023-21529,SIN_CWE,,,,,,,True,False
CVE-2023-21608,SIN_CWE,,,,,,,True,False
CVE-2023-21674,SIN_CWE,,,,,,,True,False
CVE-2023-21715,SIN_CWE,,,,,,,True,False
CVE-2023-2178,SIN_CWE,,,,,,,False,True
CVE-2023-21823,SIN_CWE,,,,,,,True,False
CVE-2023-21839,SIN_CWE,,,,,,,True,True
CVE-2023-22047,SIN_CWE,,,,,,,False,True
CVE-2023-22232,SIN_CWE,,,,,,,False,True
CVE-2023-2224,SIN_CWE,,,,,,,False,True
CVE-2023-2227,SIN_CWE,,,,,,,False,True
CVE-2023-22432,SIN_CWE,,,,,,,False,True
CVE-2023-22463,SIN_CWE,,,,,,,False,True
CVE-2023-22478,SIN_CWE,,,,,,,False,True
CVE-2023-22480,SIN_CWE,,,,,,,False,True
CVE-2023-22515,SIN_CWE,,,,,,,True,True
CVE-2023-22518,SIN_CWE,,,,,,,True,True
CVE-2023-2252,SIN_CWE,,,,,,,False,True
CVE-2023-22527,SIN_CWE,,,,,,,True,True
CVE-2023-2256,SIN_CWE,,,,,,,False,True
CVE-2023-22620,SIN_CWE,,,,,,,False,True
CVE-2023-22621,SIN_CWE,,,,,,,False,True
CVE-2023-22629,SIN_CWE,,,,,,,False,True
CVE-2023-2272,SIN_CWE,,,,,,,False,True
CVE-2023-22893,SIN_CWE,,,,,,,False,True
CVE-2023-22897,SIN_CWE,,,,,,,False,True
CVE-2023-22952,SIN_CWE,,,,,,,True,True
CVE-2023-23063,SIN_CWE,,,,,,,False,True
CVE-2023-2309,SIN_CWE,,,,,,,False,True
CVE-2023-23161,SIN_CWE,,,,,,,False,True
CVE-2023-23333,SIN_CWE,,,,,,,False,True
CVE-2023-23376,SIN_CWE,,,,,,,True,False
CVE-2023-23397,SIN_CWE,,,,,,,True,False
CVE-2023-23488,SIN_CWE,,,,,,,False,True
CVE-2023-23489,SIN_CWE,,,,,,,False,True
CVE-2023-23491,SIN_CWE,,,,,,,False,True
CVE-2023-23492,SIN_CWE,,,,,,,False,True
CVE-2023-23529,SIN_CWE,,,,,,,True,False
CVE-2023-2356,SIN_CWE,,,,,,,False,True
CVE-2023-23752,SIN_CWE,,,,,,,True,True
CVE-2023-23897,SIN_CWE,,,,,,,False,True
CVE-2023-24000,SIN_CWE,,,,,,,False,True
CVE-2023-24243,SIN_CWE,,,,,,,False,True
CVE-2023-24278,SIN_CWE,,,,,,,False,True
CVE-2023-24322,SIN_CWE,,,,,,,False,True
CVE-2023-24367,SIN_CWE,,,,,,,False,True
CVE-2023-2437,SIN_CWE,,,,,,,False,True
CVE-2023-24488,SIN_CWE,,,,,,,False,True
CVE-2023-24489,SIN_CWE,,,,,,,True,True
CVE-2023-24657,SIN_CWE,,,,,,,False,True
CVE-2023-24733,SIN_CWE,,,,,,,False,True
CVE-2023-24735,SIN_CWE,,,,,,,False,True
CVE-2023-24737,SIN_CWE,,,,,,,False,True
CVE-2023-2479,SIN_CWE,,,,,,,False,True
CVE-2023-24880,SIN_CWE,,,,,,,True,False
CVE-2023-24955,SIN_CWE,,,,,,,True,False
CVE-2023-25135,SIN_CWE,,,,,,,False,True
CVE-2023-25157,SIN_CWE,,,,,,,False,True
CVE-2023-2518,SIN_CWE,,,,,,,False,True
CVE-2023-25194,SIN_CWE,,,,,,,False,True
CVE-2023-25280,SIN_CWE,,,,,,,True,True
CVE-2023-2533,SIN_CWE,,,,,,,True,False
CVE-2023-25346,SIN_CWE,,,,,,,False,True
CVE-2023-25573,SIN_CWE,,,,,,,False,True
CVE-2023-25717,SIN_CWE,,,,,,,True,True
CVE-2023-26035,SIN_CWE,,,,,,,False,True
CVE-2023-26067,SIN_CWE,,,,,,,False,True
CVE-2023-26083,SIN_CWE,,,,,,,True,False
CVE-2023-2624,SIN_CWE,,,,,,,False,True
CVE-2023-26255,SIN_CWE,,,,,,,False,True
CVE-2023-26256,SIN_CWE,,,,,,,False,True
CVE-2023-26258,SIN_CWE,,,,,,,False,True
CVE-2023-26347,SIN_CWE,,,,,,,False,True
CVE-2023-26359,SIN_CWE,,,,,,,True,False
CVE-2023-26360,SIN_CWE,,,,,,,True,True
CVE-2023-26369,SIN_CWE,,,,,,,True,False
CVE-2023-26469,SIN_CWE,,,,,,,False,True
CVE-2023-2648,SIN_CWE,,,,,,,False,True
CVE-2023-26802,SIN_CWE,,,,,,,False,True
CVE-2023-26842,SIN_CWE,,,,,,,False,True
CVE-2023-26843,SIN_CWE,,,,,,,False,True
CVE-2023-27008,SIN_CWE,,,,,,,False,True
CVE-2023-27032,SIN_CWE,,,,,,,False,True
CVE-2023-27034,SIN_CWE,,,,,,,False,True
CVE-2023-27159,SIN_CWE,,,,,,,False,True
CVE-2023-27163,SIN_CWE,,,,,,,False,True
CVE-2023-27179,SIN_CWE,,,,,,,False,True
CVE-2023-27292,SIN_CWE,,,,,,,False,True
CVE-2023-2732,SIN_CWE,,,,,,,False,True
CVE-2023-2734,SIN_CWE,,,,,,,False,True
CVE-2023-27350,SIN_CWE,,,,,,,True,True
CVE-2023-27351,SIN_CWE,,,,,,,True,True
CVE-2023-27372,SIN_CWE,,,,,,,False,True
CVE-2023-2745,SIN_CWE,,,,,,,False,True
CVE-2023-27482,SIN_CWE,,,,,,,False,True
CVE-2023-27524,SIN_CWE,,,,,,,True,True
CVE-2023-27532,SIN_CWE,,,,,,,True,False
